Policy_ID,Customer_Age,Gender,Policy_Type,Annual_Income,Property_Age,Claim_History,Risk_Score,Premium_Amount,Claim_Amount,fraudulent_claim
POL175765,21,Female,Auto,80898.32,14,2,Medium,556,8823,1
POL175766,41,Female,Health,35622.54,7,1,Low,346,0,0
POL175767,47,Male,Health,82121.56,15,1,High,458,30624.3,1
POL175768,49,Female,Auto,65997.97,11,0,High,662,31673.36,1
POL175769,66,Female,Property,86355.03,16,2,High,646,27393.1,1
POL175770,37,Male,Health,69131.71,16,0,High,438,33189.76,0
POL175771,53,Female,Property,62845.86,9,0,Low,520,0,0
POL175772,30,Female,Auto,72357.39,12,1,High,624,28950.61,0
POL175773,56,Male,Health,25025.29,11,1,High,476,34820.3,0
POL175774,21,Female,Health,18361.97,4,0,Low,306,7297.92,0
POL175775,45,Male,Auto,46498.56,18,1,High,654,33251.66,0
POL175776,57,Male,Health,43090.71,16,1,High,478,23212.59,0
POL175777,60,Female,Health,15000,17,1,High,484,34739.68,0
POL175778,68,Male,Auto,60188.4,13,2,Medium,650,12125.46,0
POL175779,24,Male,Auto,68644.79,18,1,High,612,30877.3,1
POL175780,26,Male,Health,27110.04,8,2,Medium,366,18902,0
POL175781,39,Male,Life,23956.89,0,1,Low,442,7801.44,0
POL175782,21,Female,Property,69632.16,1,1,Low,456,7595.09,0
POL175783,53,Female,Life,61397.86,9,2,Medium,520,15184.04,0
POL175784,50,Female,Property,56511.17,8,3,High,614,29295.87,1
POL175785,23,Male,Life,93630.95,14,0,High,510,30660.69,1
POL175786,20,Female,Health,97620.38,14,2,Medium,354,15844.08,0
POL175787,52,Male,Auto,55439.28,12,0,High,668,28184.22,1
POL175788,50,Male,Life,56801.06,14,2,Medium,514,14719.21,0
POL175789,24,Male,Life,57712.47,15,2,Medium,462,15586.89,1
POL175790,58,Male,Auto,33315.37,9,1,Low,580,6289.07,0
POL175791,52,Male,Auto,26163.04,15,0,High,668,30632.83,1
POL175792,64,Male,Life,94226.93,14,0,High,592,30325.69,0
POL175793,20,Female,Health,15000,4,2,Medium,354,8476.38,0
POL175794,60,Male,Auto,73133.46,5,0,Low,584,5859.98,0
POL175795,35,Female,Health,32337.96,9,3,High,434,29751.75,0
POL175796,20,Female,Property,54624.9,12,1,High,554,27924.41,1
POL175797,69,Female,Property,47489.44,15,1,High,652,21997.58,0
POL175798,56,Male,Health,83139.5,4,1,Low,376,5423.01,0
POL175799,44,Male,Life,102077.08,13,0,High,552,32228.16,1
POL175800,26,Female,Property,90907.21,1,1,Low,466,825.14,0
POL175801,34,Female,Health,37284.6,17,2,High,432,29833.64,0
POL175802,58,Male,Auto,66682.57,12,1,High,680,25576,0
POL175803,59,Female,Life,48271.97,7,0,Low,482,6218.95,0
POL175804,62,Male,Auto,53215.34,6,1,Low,588,9321,0
POL175805,22,Male,Health,68811.03,4,0,Low,308,5214.98,0
POL175806,63,Female,Health,55815.29,0,1,Low,390,6887.66,0
POL175807,21,Female,Health,88420.92,14,2,Medium,356,15564.97,1
POL175808,31,Female,Health,75572.72,4,0,Low,326,7891.92,0
POL175809,46,Male,Auto,48056.13,6,1,Low,556,3988.75,0
POL175810,28,Male,Auto,67039.79,8,3,High,620,33191.31,0
POL175811,39,Male,Health,15000,0,1,Low,342,2678.78,0
POL175812,59,Female,Auto,46582.21,7,0,Low,582,2505.81,0
POL175813,22,Female,Auto,53849.45,8,1,Low,508,2863.45,0
POL175814,29,Male,Health,47001.71,7,1,Low,322,6526.99,0
POL175815,38,Male,Property,51847.93,6,1,Low,490,8739.36,0
POL175816,32,Male,Auto,85168.35,18,0,High,628,35414.31,0
POL175817,41,Female,Health,71030.95,6,1,Low,346,436.71,0
POL175818,30,Male,Property,104883.81,12,1,High,574,22567.59,1
POL175819,49,Male,Property,117246.04,7,0,Low,512,1368.04,0
POL175820,43,Female,Health,58622.15,0,2,Medium,400,16560.96,0
POL175821,57,Female,Health,58771.95,15,0,High,478,33907.65,0
POL175822,43,Female,Health,42531.24,16,3,High,450,24875.05,0
POL175823,53,Female,Auto,63183.95,17,3,High,670,31732.31,1
POL175824,62,Male,Health,88144.64,4,2,Medium,438,12252.5,0
POL175825,47,Male,Health,84670.92,4,0,Low,358,7350.3,0
POL175826,64,Male,Health,40400.61,12,2,Medium,442,14912.81,0
POL175827,26,Female,Health,57112.29,10,5,High,416,29904.05,0
POL175828,41,Male,Health,32328.9,7,1,Low,346,4483.67,0
POL175829,55,Male,Health,67971.15,9,2,Medium,424,18854.65,0
POL175830,35,Female,Life,67007.59,13,2,Medium,484,16531.97,0
POL175831,26,Male,Health,81914.45,6,2,Medium,366,14918.67,0
POL175832,39,Female,Health,82186.62,13,1,High,442,32183.89,1
POL175833,55,Female,Auto,67977.54,2,1,Low,574,3188.4,0
POL175834,38,Female,Auto,48800.36,6,6,High,640,31859.47,0
POL175835,24,Female,Life,62990.36,5,0,Low,412,9939.31,1
POL175836,29,Male,Property,45331.48,10,0,High,572,23424.56,1
POL175837,53,Female,Health,68837.26,2,2,Medium,420,12014.18,0
POL175838,28,Female,Health,69439.26,12,2,Medium,370,12444.39,0
POL175839,20,Male,Auto,46689.65,9,1,Low,504,7267.05,0
POL175840,44,Male,Health,50156.49,12,0,High,452,29141.3,0
POL175841,24,Female,Health,65364.98,3,3,High,412,33763.44,0
POL175842,19,Female,Health,39697.86,9,1,Low,302,2864.88,0
POL175843,27,Male,Life,72899.32,3,2,Medium,468,19874.78,0
POL175844,20,Male,Auto,72496.37,18,1,High,604,31184.4,1
POL175845,34,Female,Health,58340.52,0,2,Medium,382,12117.11,0
POL175846,60,Male,Property,43568.63,5,0,Low,534,2899.27,0
POL175847,18,Male,Property,64313.17,0,1,Low,450,5429.01,0
POL175848,51,Male,Property,77381.27,15,1,High,616,31889.5,0
POL175849,30,Female,Life,61254.98,7,2,Medium,474,19774.74,0
POL175850,31,Female,Life,61760.25,2,2,Medium,476,14621.13,0
POL175851,34,Female,Health,28269.11,9,0,Low,332,5074.88,0
POL175852,51,Female,Health,60347.31,12,0,High,466,39011.35,1
POL175853,34,Male,Health,44163.91,14,1,High,432,25115.19,0
POL175854,68,Male,Property,39598.47,15,1,High,650,34203.57,0
POL175855,58,Female,Property,80405.5,16,0,High,630,33910.95,1
POL175856,42,Female,Health,15000,19,0,High,448,32429.45,0
POL175857,61,Female,Auto,61858.91,12,1,High,686,32188.83,1
POL175858,47,Female,Auto,63557.13,6,0,Low,558,3123.66,0
POL175859,65,Male,Life,41370.91,18,0,High,594,29689.85,1
POL175860,53,Female,Health,45332.5,19,0,High,470,30131.43,0
POL175861,28,Male,Property,43791.24,2,2,Medium,520,13526.94,0
POL175862,38,Female,Auto,49211.88,1,0,Low,540,3375.01,0
POL175863,37,Male,Life,68780.69,11,2,Medium,488,15311.21,0
POL175864,46,Female,Health,57416.94,6,0,Low,356,5854.64,0
POL175865,21,Female,Health,46288.19,8,2,Medium,356,14429.11,0
POL175866,51,Female,Auto,50286.87,11,0,High,666,26261.73,0
POL175867,59,Male,Life,73562.84,12,1,High,582,31211.91,0
POL175868,58,Female,Life,45248.3,0,2,Medium,530,16396.8,0
POL175869,34,Male,Property,72020.98,0,0,Low,482,8078.1,0
POL175870,29,Female,Auto,64650.42,8,3,High,622,27350.81,0
POL175871,21,Female,Health,40105.62,16,1,High,406,33078.28,1
POL175872,58,Female,Auto,15000,16,0,High,680,27341.17,1
POL175873,31,Male,Property,81021.15,5,0,Low,476,9301.49,0
POL175874,21,Male,Auto,38368.64,18,1,High,606,27109.48,0
POL175875,51,Male,Property,53828.55,0,1,Low,516,7268.1,0
POL175876,35,Male,Life,66183.92,12,0,High,534,31999.85,0
POL175877,30,Female,Property,78531.73,7,2,Medium,524,19140.06,0
POL175878,27,Male,Auto,44757.89,1,4,High,618,34924.78,1
POL175879,31,Male,Auto,47408.6,13,1,High,626,28679.55,1
POL175880,26,Female,Health,40579.35,5,0,Low,316,8084.12,0
POL175881,60,Female,Auto,63739.8,15,1,High,684,28369.91,0
POL175882,37,Female,Property,53395.47,11,1,High,588,31888.07,0
POL175883,18,Female,Auto,62692.5,16,1,High,600,32410.3,0
POL175884,61,Female,Auto,92802.69,12,3,High,686,32482.34,0
POL175885,46,Male,Property,62613.14,4,2,Medium,556,17295.58,0
POL175886,34,Male,Property,90572.22,2,0,Low,482,2110.14,0
POL175887,66,Female,Property,27024.9,14,2,Medium,596,11282.01,0
POL175888,25,Male,Auto,46044.52,5,0,Low,514,6025.01,0
POL175889,34,Female,Auto,42613.89,15,1,High,632,31599.8,1
POL175890,38,Female,Life,65544.7,1,1,Low,440,9699.78,0
POL175891,42,Female,Auto,86820.73,19,0,High,648,30750.44,0
POL175892,37,Male,Property,75375.71,16,0,High,588,29489.67,1
POL175893,42,Male,Auto,69090.23,16,1,High,648,26972.61,0
POL175894,38,Male,Health,46923.26,14,2,Medium,390,15251.49,0
POL175895,30,Male,Health,61093.05,14,2,Medium,374,8760.23,1
POL175896,30,Female,Life,64083.51,17,0,High,524,30413.72,1
POL175897,64,Female,Life,56598.24,16,2,High,592,28899.34,0
POL175898,67,Female,Life,90296.99,16,1,High,598,27644.12,0
POL175899,47,Female,Health,63356.23,6,0,Low,358,5301.35,0
POL175900,30,Male,Property,48808.91,2,0,Low,474,4591.89,0
POL175901,57,Female,Life,75237.66,8,2,Medium,528,18511.97,0
POL175902,24,Male,Life,51041.45,3,0,Low,412,5720.34,0
POL175903,68,Male,Auto,61707.87,15,1,High,700,30267.74,1
POL175904,59,Female,Life,39825.29,18,0,High,582,34510.11,0
POL175905,29,Male,Property,41791.48,19,1,High,572,32234.92,1
POL175906,19,Female,Life,37245.47,10,2,Medium,452,18569.79,0
POL175907,31,Female,Health,52550.61,18,3,High,426,26112.2,1
POL175908,59,Female,Life,52804.43,12,3,High,582,25493.15,1
POL175909,34,Male,Auto,78021.55,10,5,High,632,27100.17,0
POL175910,30,Male,Health,64275.43,19,1,High,424,27960.26,1
POL175911,18,Male,Auto,75209.45,12,1,High,600,27462.75,1
POL175912,64,Female,Life,87719.03,5,0,Low,492,0,0
POL175913,18,Male,Health,44427.63,9,1,Low,300,6480.62,0
POL175914,64,Female,Life,28455.54,6,3,High,592,30138.13,0
POL175915,43,Female,Auto,69012.58,13,7,High,650,33412.04,0
POL175916,69,Female,Auto,69429.94,18,0,High,702,26829.42,0
POL175917,64,Female,Life,49339.99,8,1,Low,492,4879.42,0
POL175918,63,Male,Property,67858.76,15,2,Medium,590,14053.47,0
POL175919,30,Female,Auto,60023.62,7,0,Low,524,0,0
POL175920,51,Female,Auto,83001.68,13,0,High,666,30778.79,0
POL175921,57,Female,Property,62861.2,17,1,High,628,35938.29,0
POL175922,26,Male,Property,66987.22,9,1,Low,466,4302.95,0
POL175923,68,Female,Life,59117.86,7,1,Low,500,10187.07,0
POL175924,36,Male,Health,53933.39,9,2,Medium,386,15058.22,0
POL175925,40,Female,Health,53361.2,17,1,High,444,27182.36,1
POL175926,58,Male,Auto,27536.34,1,2,Medium,630,13890.05,1
POL175927,45,Female,Property,69827.32,15,3,High,604,28079.58,0
POL175928,47,Female,Health,43786.57,18,3,High,458,33075.17,1
POL175929,24,Female,Property,60501.12,4,1,Low,462,263.06,0
POL175930,31,Male,Life,31455.35,11,1,High,526,32548.98,1
POL175931,19,Female,Life,72277.7,4,2,Medium,452,13655.34,0
POL175932,29,Male,Auto,68862.27,4,0,Low,522,4505.07,0
POL175933,60,Male,Health,50326.04,4,3,High,484,34618.92,1
POL175934,66,Male,Auto,46347.18,1,0,Low,596,918.77,0
POL175935,19,Female,Auto,74713.97,2,3,High,602,28330.13,0
POL175936,45,Female,Property,48242.28,1,0,Low,504,2937.55,0
POL175937,45,Male,Property,36701.38,2,2,Medium,554,18302.05,1
POL175938,29,Female,Auto,60802.78,4,2,Medium,572,14092.53,0
POL175939,47,Female,Health,85826.42,6,2,Medium,408,11154.26,0
POL175940,64,Female,Auto,51343.86,0,0,Low,592,10416.51,0
POL175941,57,Female,Property,68882.7,1,3,High,628,40759.84,0
POL175942,57,Male,Health,53858.54,8,1,Low,378,4353.01,0
POL175943,39,Male,Health,31598.29,5,0,Low,342,2855.5,0
POL175944,35,Male,Life,50476.73,13,1,High,534,28318.72,1
POL175945,31,Male,Health,58433.95,16,1,High,426,27614.94,1
POL175946,42,Female,Health,71267.26,2,0,Low,348,6818.62,0
POL175947,27,Male,Health,54688.66,2,2,Medium,368,21260.37,0
POL175948,53,Male,Life,68294.39,17,1,High,570,25755.16,0
POL175949,65,Female,Health,66626.58,18,1,High,494,30938.49,1
POL175950,65,Female,Property,40769.5,5,0,Low,544,4924.86,0
POL175951,66,Female,Property,78458.44,17,2,High,646,26625.88,0
POL175952,26,Female,Health,60475.14,4,1,Low,316,4918.3,0
POL175953,28,Female,Health,63433.16,18,3,High,420,30850.93,1
POL175954,44,Male,Property,73861.4,0,1,Low,502,4581.98,0
POL175955,30,Female,Property,60749.16,5,2,Medium,524,15553.46,0
POL175956,18,Male,Health,72554.43,7,0,Low,300,4379.09,0
POL175957,56,Female,Auto,71419.15,17,0,High,676,29632.97,0
POL175958,28,Female,Life,87688.87,14,0,High,520,30577.56,0
POL175959,20,Male,Health,92468.08,14,2,Medium,354,19261.45,0
POL175960,19,Female,Life,47341.14,0,0,Low,402,7038.84,0
POL175961,63,Male,Auto,79734.65,5,2,Medium,640,10957.86,0
POL175962,59,Male,Auto,81720.92,9,2,Medium,632,11571.7,0
POL175963,41,Male,Health,18153.93,13,2,Medium,396,10694.17,0
POL175964,37,Female,Health,63681.2,2,2,Medium,388,13751.99,0
POL175965,66,Female,Health,86369.51,3,0,Low,396,3911.05,0
POL175966,57,Male,Health,31953.89,9,2,Medium,428,17128.3,0
POL175967,32,Female,Health,41094.92,18,0,High,428,24874.58,1
POL175968,23,Male,Health,58409.85,16,0,High,410,26600.69,1
POL175969,37,Male,Auto,55030.76,10,2,Medium,588,20707.95,0
POL175970,39,Male,Life,72725.23,17,0,High,542,31958.33,1
POL175971,19,Female,Life,48301.97,11,0,High,502,32678.67,0
POL175972,32,Male,Property,43090.59,13,1,High,578,36127.85,1
POL175973,65,Male,Health,51007.23,5,0,Low,394,5808.41,1
POL175974,51,Female,Life,32765.09,18,0,High,566,29531.3,0
POL175975,63,Female,Property,36653.26,11,1,High,640,29350.1,1
POL175976,48,Female,Property,45373.61,7,0,Low,510,5081.69,0
POL175977,47,Male,Life,47583.23,7,1,Low,458,4557.69,0
POL175978,45,Male,Auto,64911.75,18,1,High,654,31528.94,1
POL175979,69,Female,Auto,43272.48,2,0,Low,602,3664.97,0
POL175980,50,Female,Auto,54029.22,6,2,Medium,614,18002.93,0
POL175981,58,Male,Life,73576.4,17,1,High,580,28861.23,0
POL175982,66,Female,Life,69042.59,9,1,Low,496,10035.04,0
POL175983,38,Female,Property,44860.99,11,0,High,590,26529.02,0
POL175984,63,Female,Health,30651.53,8,2,Medium,440,17648.89,0
POL175985,40,Male,Property,51568.68,14,1,High,594,30515.82,0
POL175986,59,Female,Health,54570.17,18,1,High,482,29700.46,1
POL175987,30,Female,Auto,95790.2,18,0,High,624,29272.23,0
POL175988,62,Male,Life,45459.21,0,0,Low,488,4025.06,0
POL175989,43,Female,Auto,39271.49,19,0,High,650,27337.82,0
POL175990,36,Male,Auto,67738.32,15,0,High,636,29474.43,0
POL175991,44,Male,Health,75374,8,0,Low,352,760.17,0
POL175992,57,Male,Auto,30847.59,1,2,Medium,628,12375.37,0
POL175993,24,Male,Auto,52792.93,14,0,High,612,30773.67,1
POL175994,42,Male,Health,57031.89,16,4,High,448,34250.23,0
POL175995,66,Female,Health,47799.78,6,2,Medium,446,12760.49,0
POL175996,57,Male,Auto,98020.31,16,2,High,678,27545.69,0
POL175997,53,Male,Auto,71549.52,4,0,Low,570,3093.35,0
POL175998,24,Female,Health,67775.92,6,2,Medium,362,10457.66,0
POL175999,37,Female,Life,59218.77,15,2,Medium,488,12816.2,0
POL176000,41,Male,Auto,94682.45,6,1,Low,546,8868.46,0
POL176001,45,Male,Property,59900.32,1,0,Low,504,896.12,0
POL176002,66,Male,Health,57030.68,15,0,High,496,29795.74,0
POL176003,22,Male,Life,84524.22,5,3,High,508,26416.49,0
POL176004,69,Female,Health,73117.6,16,1,High,502,33971.79,0
POL176005,53,Male,Life,81844.32,9,2,Medium,520,15964.06,0
POL176006,48,Female,Auto,79176.91,8,1,Low,560,4990.85,0
POL176007,68,Male,Life,89870.21,15,2,Medium,550,11500.25,0
POL176008,50,Male,Auto,74212.65,6,3,High,664,30931.83,1
POL176009,41,Male,Auto,60654.59,17,2,High,646,26523.56,0
POL176010,27,Female,Auto,98421.58,0,1,Low,518,4762.5,0
POL176011,55,Female,Health,81702.22,15,1,High,474,34039.31,0
POL176012,61,Male,Auto,69374.85,6,1,Low,586,0,0
POL176013,66,Female,Auto,15000,11,1,High,696,32273.29,0
POL176014,22,Male,Auto,51984.3,15,1,High,608,30315.47,0
POL176015,48,Male,Life,101028.32,16,2,High,560,24016.5,0
POL176016,26,Female,Life,60623.96,5,1,Low,416,15.14,0
POL176017,49,Male,Health,44302.34,14,1,High,462,30307.68,0
POL176018,58,Female,Auto,41128.34,14,1,High,680,34197.4,1
POL176019,22,Female,Auto,67183.11,7,5,High,608,35039.93,0
POL176020,68,Male,Property,69330.57,8,3,High,650,33464.07,0
POL176021,44,Male,Health,43244.79,1,1,Low,352,7952.39,0
POL176022,45,Female,Health,77462.08,5,0,Low,354,1888.83,0
POL176023,60,Female,Auto,85288.93,12,3,High,684,24838.6,0
POL176024,29,Female,Auto,53336.22,8,0,Low,522,1769.88,0
POL176025,22,Female,Auto,49351.12,2,0,Low,508,7533.57,0
POL176026,25,Male,Life,78317.45,15,0,High,514,31241.56,0
POL176027,34,Male,Auto,45598.3,13,0,High,632,28622.85,0
POL176028,25,Male,Auto,37027.84,14,1,High,614,30309.99,0
POL176029,51,Male,Auto,52001.59,16,0,High,666,28483.25,0
POL176030,40,Male,Auto,74387.17,14,2,Medium,594,10717.46,0
POL176031,35,Male,Property,72935.85,7,1,Low,484,6180.21,0
POL176032,68,Female,Life,91814.97,4,2,Medium,550,15557.23,0
POL176033,27,Male,Health,32159.82,0,0,Low,318,9148.29,0
POL176034,56,Female,Auto,62778.32,1,1,Low,576,7016.29,0
POL176035,58,Female,Health,63476.69,8,0,Low,380,5533.64,0
POL176036,61,Female,Life,88904.21,16,3,High,586,35489.23,1
POL176037,61,Male,Health,74990.77,3,0,Low,386,73.02,0
POL176038,22,Female,Auto,24622.75,4,0,Low,508,3816.5,0
POL176039,60,Male,Auto,35813.64,11,1,High,684,30458.82,1
POL176040,34,Female,Life,57886.59,8,1,Low,432,4946.62,0
POL176041,64,Male,Auto,38830.28,8,1,Low,592,5297.89,0
POL176042,28,Male,Property,29335.04,3,0,Low,470,7793.31,0
POL176043,64,Male,Health,65691.57,3,2,Medium,442,14977.19,0
POL176044,65,Female,Health,91548.76,18,0,High,494,30981.99,0
POL176045,36,Male,Property,53976.96,7,1,Low,486,224.23,0
POL176046,38,Female,Life,71441.7,5,0,Low,440,5676.93,0
POL176047,61,Female,Life,15000,3,2,Medium,536,17929.84,0
POL176048,20,Male,Property,30801.01,18,2,High,554,26671.69,0
POL176049,57,Male,Life,62725.44,3,3,High,578,29439.05,1
POL176050,60,Male,Life,80298.84,7,0,Low,484,0,0
POL176051,18,Female,Property,89615.19,15,1,High,550,24284.43,0
POL176052,41,Male,Health,102726.86,1,2,Medium,396,21181.61,0
POL176053,53,Female,Property,80154.65,8,1,Low,520,5709.51,0
POL176054,23,Male,Auto,56306.2,11,0,High,610,30141.09,0
POL176055,27,Male,Auto,55286.01,19,2,High,618,31942.28,0
POL176056,64,Male,Health,70171.86,14,0,High,492,26203.79,0
POL176057,57,Female,Health,54990.3,4,2,Medium,428,19077.71,0
POL176058,63,Male,Property,83781.11,6,2,Medium,590,12515.6,0
POL176059,51,Male,Health,44987.02,5,2,Medium,416,13348.8,0
POL176060,41,Female,Auto,36229.15,10,0,High,646,31164.61,1
POL176061,40,Male,Auto,95347.44,4,2,Medium,594,14929.38,0
POL176062,37,Male,Health,18616.02,16,1,High,438,30323.51,1
POL176063,55,Female,Health,40654.86,15,1,High,474,28770.42,1
POL176064,52,Male,Auto,80742.82,12,0,High,668,26492.37,1
POL176065,51,Female,Life,83452.01,7,1,Low,466,9109.76,0
POL176066,63,Female,Health,57397.53,18,1,High,490,25532.44,0
POL176067,67,Female,Auto,59301.16,0,1,Low,598,5909.72,0
POL176068,64,Female,Health,54581.38,15,1,High,492,29959.06,1
POL176069,53,Male,Health,68308.97,18,0,High,470,29943.03,0
POL176070,33,Female,Health,80058.52,9,1,Low,330,4504.03,0
POL176071,40,Male,Life,80789.98,1,1,Low,444,13106.98,0
POL176072,61,Female,Health,90358.17,4,0,Low,386,7788.72,0
POL176073,66,Female,Property,86522.89,6,3,High,646,26014.36,0
POL176074,18,Male,Health,59530.92,7,2,Medium,350,13701.25,0
POL176075,69,Female,Auto,69949.86,2,2,Medium,652,21328.58,0
POL176076,26,Male,Life,85717.96,5,1,Low,416,5843.42,0
POL176077,29,Female,Life,112511.54,14,1,High,522,31494.77,0
POL176078,54,Male,Life,66103.89,9,2,Medium,522,16496.86,1
POL176079,34,Female,Property,86741.28,17,1,High,582,28540.02,1
POL176080,20,Female,Health,78745.98,4,2,Medium,354,16946.98,0
POL176081,55,Female,Health,36142.47,17,2,High,474,32199.16,0
POL176082,46,Female,Auto,61534.71,2,0,Low,556,7897.5,1
POL176083,48,Female,Property,68047.84,1,1,Low,510,2750.39,0
POL176084,52,Male,Auto,69230.66,12,1,High,668,27137.6,1
POL176085,55,Male,Health,69102.51,0,5,High,474,25143.81,0
POL176086,43,Male,Health,46683.06,5,0,Low,350,8974.69,0
POL176087,30,Female,Property,51558.82,6,1,Low,474,10969.58,0
POL176088,36,Female,Life,72959.78,0,2,Medium,486,16434.11,1
POL176089,49,Male,Auto,65202.92,1,0,Low,562,11407.46,0
POL176090,64,Male,Auto,77248.08,10,2,Medium,642,16155.11,0
POL176091,44,Male,Property,66862.53,17,0,High,602,30299.71,0
POL176092,56,Male,Auto,39998.74,9,1,Low,576,9626.81,0
POL176093,30,Male,Health,51364.76,3,0,Low,324,2424.67,0
POL176094,69,Male,Health,52113.46,5,0,Low,402,4151.85,0
POL176095,51,Male,Auto,65378.47,17,1,High,666,23843.71,0
POL176096,36,Female,Auto,46780.37,18,0,High,636,26509.79,1
POL176097,36,Male,Auto,65813.53,7,2,Medium,586,16831.51,0
POL176098,20,Female,Life,92129.94,9,1,Low,404,4486.51,0
POL176099,20,Female,Property,59887.99,0,1,Low,454,1407.61,0
POL176100,43,Male,Health,86957.07,1,2,Medium,400,14826.7,0
POL176101,23,Male,Auto,31445.64,11,2,Medium,560,16251.46,0
POL176102,30,Female,Health,56230,8,2,Medium,374,15539.09,0
POL176103,63,Male,Health,90202.72,4,2,Medium,440,15730.99,0
POL176104,55,Male,Property,51430.29,11,0,High,624,32877.88,1
POL176105,44,Male,Auto,39781.22,8,1,Low,552,9845.26,0
POL176106,58,Female,Auto,67327.74,4,2,Medium,630,12843.76,0
POL176107,41,Male,Life,83217.96,8,1,Low,446,0,0
POL176108,27,Female,Auto,41396.07,1,0,Low,518,3457.32,0
POL176109,33,Male,Health,44864.35,18,0,High,430,29877.74,1
POL176110,40,Male,Property,51023.73,11,1,High,594,30557.34,1
POL176111,64,Female,Life,54293.45,5,0,Low,492,7345.39,0
POL176112,29,Female,Auto,44932.54,17,4,High,622,31703.45,0
POL176113,45,Female,Auto,33865.13,6,0,Low,554,3280.03,0
POL176114,30,Female,Health,40283.57,12,3,High,424,33041.63,0
