Claim_ID,Claim_Date,Policyholder_ID,Claim_Amount,Claim_Type,Suspicious_Flags,Fraud_Label
C93766,03-03-2023,P93766,10597.92,Vehicle,FALSE,0
C93767,04-04-2023,P93767,6622.47,Vehicle,FALSE,0
C93768,14-01-2023,P93768,24447.21,Home Damage,TRUE,1
C93769,15-04-2023,P93769,7627.12,Vehicle,FALSE,0
C93770,27-06-2023,P93770,10445.68,Vehicle,FALSE,0
C93771,28-07-2023,P93771,21221.45,Home Damage,FALSE,0
C93772,10-03-2023,P93772,17918.99,Home Damage,FALSE,0
C93773,04-03-2023,P93773,11690.58,Vehicle,FALSE,0
C93774,20-06-2023,P93774,21182.63,Home Damage,FALSE,0
C93775,10-10-2023,P93775,23599.3,Home Damage,FALSE,0
C93776,13-11-2023,P93776,15255.54,Vehicle,FALSE,0
C93777,06-11-2023,P93777,5494.33,Medical,FALSE,0
C93778,06-07-2023,P93778,13935.27,Vehicle,FALSE,0
C93779,24-08-2023,P93779,15159.18,Vehicle,FALSE,0
C93780,16-06-2023,P93780,15747.55,Vehicle,FALSE,0
C93781,31-07-2023,P93781,10131.98,Vehicle,FALSE,0
C93782,27-04-2023,P93782,7250.16,Vehicle,FALSE,0
C93783,21-08-2023,P93783,8942.33,Vehicle,FALSE,0
C93784,12-06-2023,P93784,10482.57,Vehicle,TRUE,1
C93785,22-03-2023,P93785,5744.87,Medical,TRUE,0
C93786,22-09-2023,P93786,20558.67,Home Damage,FALSE,0
C93787,29-12-2023,P93787,8343.8,Vehicle,FALSE,0
C93788,03-05-2023,P93788,15203.32,Vehicle,FALSE,0
C93789,01-03-2023,P93789,14355.43,Vehicle,TRUE,1
C93790,03-03-2023,P93790,17410.77,Vehicle,FALSE,0
C93791,12-09-2023,P93791,14527.01,Vehicle,FALSE,0
C93792,16-04-2023,P93792,19497.92,Home Damage,TRUE,1
C93793,20-11-2023,P93793,16990.69,Vehicle,FALSE,1
C93794,24-05-2023,P93794,10233.47,Vehicle,FALSE,0
C93795,24-08-2023,P93795,7869.71,Medical,FALSE,0
C93796,18-12-2023,P93796,16566.04,Vehicle,FALSE,0
C93797,01-02-2023,P93797,16066.49,Vehicle,FALSE,1
C93798,24-12-2023,P93798,7266.04,Medical,FALSE,0
C93799,04-09-2023,P93799,8515.71,Vehicle,TRUE,1
C93800,20-08-2023,P93800,32075.61,Home Damage,FALSE,0
C93801,07-02-2023,P93801,9035.04,Vehicle,FALSE,0
C93802,16-06-2023,P93802,7822.8,Vehicle,FALSE,0
C93803,15-04-2023,P93803,13797.18,Vehicle,FALSE,0
C93804,16-01-2023,P93804,6205.45,Medical,FALSE,0
C93805,23-02-2023,P93805,17810.32,Home Damage,FALSE,0
C93806,11-09-2023,P93806,16316.52,Vehicle,FALSE,0
C93807,25-08-2023,P93807,24881.37,Home Damage,FALSE,0
C93808,18-01-2023,P93808,14408.06,Vehicle,FALSE,0
C93809,17-09-2023,P93809,16325.62,Home Damage,FALSE,1
C93810,06-02-2023,P93810,17545.67,Home Damage,FALSE,0
C93811,23-10-2023,P93811,10776.32,Vehicle,TRUE,0
C93812,04-03-2023,P93812,12330.51,Vehicle,FALSE,0
C93813,09-03-2023,P93813,27321.16,Home Damage,TRUE,1
C93814,25-06-2023,P93814,11675.49,Vehicle,TRUE,1
C93815,19-01-2023,P93815,11241.45,Vehicle,TRUE,1
C93816,27-03-2023,P93816,13696.48,Vehicle,FALSE,0
C93817,23-08-2023,P93817,15469.63,Vehicle,TRUE,1
C93818,05-11-2023,P93818,19352.82,Home Damage,FALSE,0
C93819,26-05-2023,P93819,13748.77,Home Damage,FALSE,0
C93820,22-10-2023,P93820,7360.54,Vehicle,FALSE,0
C93821,02-04-2023,P93821,12844.98,Vehicle,FALSE,1
C93822,25-11-2023,P93822,13224.19,Vehicle,FALSE,0
C93823,03-12-2023,P93823,13335.59,Vehicle,FALSE,0
C93824,28-09-2023,P93824,10259.87,Vehicle,FALSE,0
C93825,14-03-2023,P93825,9892.39,Vehicle,FALSE,0
C93826,25-12-2023,P93826,12630.11,Vehicle,FALSE,0
C93827,02-10-2023,P93827,18502.65,Home Damage,FALSE,0
C93828,16-03-2023,P93828,9312.2,Medical,FALSE,0
C93829,26-03-2023,P93829,12624.41,Vehicle,FALSE,0
C93830,10-07-2023,P93830,14609.8,Vehicle,TRUE,1
C93831,04-12-2023,P93831,8619.14,Medical,FALSE,0
C93832,09-10-2023,P93832,7336.68,Medical,TRUE,1
C93833,26-06-2023,P93833,9061.8,Vehicle,FALSE,0
C93834,03-09-2023,P93834,7168.78,Vehicle,FALSE,0
C93835,17-09-2023,P93835,12653.95,Vehicle,FALSE,0
C93836,25-05-2023,P93836,16894.44,Vehicle,FALSE,0
C93837,04-09-2023,P93837,12080.97,Vehicle,TRUE,1
C93838,09-05-2023,P93838,15749.98,Vehicle,FALSE,0
C93839,18-03-2023,P93839,10909.07,Vehicle,FALSE,1
C93840,21-07-2023,P93840,5266.29,Vehicle,FALSE,0
C93841,22-03-2023,P93841,14530.89,Vehicle,FALSE,0
C93842,29-04-2023,P93842,16560.14,Home Damage,TRUE,0
C93843,01-08-2023,P93843,19120.38,Home Damage,FALSE,0
C93844,17-04-2023,P93844,10718.35,Medical,FALSE,0
C93845,17-05-2023,P93845,12160.62,Vehicle,FALSE,0
C93846,05-04-2023,P93846,12093.16,Vehicle,FALSE,0
C93847,09-04-2023,P93847,11418.96,Vehicle,FALSE,0
C93848,26-06-2023,P93848,17146.38,Home Damage,TRUE,0
C93849,17-02-2023,P93849,11203.88,Home Damage,FALSE,0
C93850,25-06-2023,P93850,12287.46,Vehicle,FALSE,0
C93851,14-02-2023,P93851,8519.41,Medical,TRUE,0
C93852,15-09-2023,P93852,15394.41,Home Damage,TRUE,0
C93853,10-11-2023,P93853,7777.71,Vehicle,FALSE,0
C93854,15-06-2023,P93854,8055.85,Medical,FALSE,0
C93855,03-01-2023,P93855,17591.76,Vehicle,TRUE,1
C93856,06-08-2023,P93856,16460.15,Vehicle,TRUE,1
C93857,06-07-2023,P93857,10404.23,Vehicle,FALSE,0
C93858,07-04-2023,P93858,9843.32,Vehicle,FALSE,0
C93859,10-07-2023,P93859,13170.76,Vehicle,FALSE,0
C93860,16-12-2023,P93860,13894.71,Vehicle,FALSE,0
C93861,12-02-2023,P93861,10825.76,Medical,FALSE,0
C93862,17-09-2023,P93862,9635.7,Vehicle,FALSE,0
C93863,20-06-2023,P93863,8022.02,Home Damage,FALSE,0
C93864,25-08-2023,P93864,6982.05,Vehicle,FALSE,0
C93865,08-07-2023,P93865,13890.36,Vehicle,FALSE,0
C93866,08-12-2023,P93866,7212.19,Medical,TRUE,1
C93867,01-11-2023,P93867,13171.43,Vehicle,FALSE,0
C93868,20-01-2023,P93868,8231.02,Vehicle,TRUE,1
C93869,07-12-2023,P93869,6688.47,Medical,FALSE,0
C93870,22-06-2023,P93870,12988.58,Vehicle,FALSE,0
C93871,25-05-2023,P93871,13264.67,Vehicle,FALSE,0
C93872,07-03-2023,P93872,11289.77,Vehicle,FALSE,0
C93873,14-08-2023,P93873,10570.14,Vehicle,FALSE,0
C93874,08-10-2023,P93874,11721.68,Vehicle,FALSE,0
C93875,07-05-2023,P93875,13347.39,Vehicle,FALSE,0
C93876,10-05-2023,P93876,17289.99,Vehicle,FALSE,0
C93877,11-09-2023,P93877,10041.44,Vehicle,TRUE,0
C93878,14-03-2023,P93878,10914.42,Vehicle,TRUE,1
C93879,28-05-2023,P93879,13927.23,Vehicle,FALSE,0
C93880,20-03-2023,P93880,10569,Vehicle,FALSE,0
C93881,09-10-2023,P93881,6123.56,Medical,FALSE,0
C93882,16-11-2023,P93882,11307.33,Medical,FALSE,0
C93883,19-04-2023,P93883,11188.98,Home Damage,FALSE,0
C93884,04-05-2023,P93884,11968.2,Vehicle,FALSE,0
C93885,26-03-2023,P93885,14131.63,Vehicle,FALSE,0
C93886,08-04-2023,P93886,13804.44,Vehicle,FALSE,0
C93887,01-06-2023,P93887,10325.23,Home Damage,FALSE,0
C93888,22-03-2023,P93888,10759.19,Vehicle,FALSE,0
C93889,25-12-2023,P93889,12855.47,Vehicle,FALSE,0
C93890,17-01-2023,P93890,5359.04,Medical,FALSE,0
C93891,11-04-2023,P93891,10509.21,Vehicle,FALSE,0
C93892,11-03-2023,P93892,4287,Vehicle,FALSE,1
C93893,16-11-2023,P93893,10009.27,Medical,TRUE,1
C93894,28-12-2023,P93894,12406.81,Vehicle,FALSE,0
C93895,23-12-2023,P93895,25242.31,Home Damage,TRUE,1
C93896,26-08-2023,P93896,14247.37,Vehicle,TRUE,1
C93897,26-02-2023,P93897,6925.87,Vehicle,FALSE,0
C93898,10-05-2023,P93898,14311.72,Vehicle,FALSE,0
C93899,15-04-2023,P93899,19280.21,Home Damage,FALSE,0
C93900,23-03-2023,P93900,8918.27,Vehicle,FALSE,0
C93901,19-02-2023,P93901,16432.77,Vehicle,TRUE,0
C93902,24-10-2023,P93902,13176.94,Vehicle,FALSE,0
C93903,12-12-2023,P93903,13389.43,Vehicle,FALSE,0
C93904,28-11-2023,P93904,15133.58,Vehicle,FALSE,0
C93905,25-05-2023,P93905,15935.63,Vehicle,FALSE,0
C93906,25-07-2023,P93906,13537.96,Home Damage,FALSE,1
C93907,31-03-2023,P93907,11645.68,Vehicle,FALSE,0
C93908,19-06-2023,P93908,8910.43,Vehicle,FALSE,1
C93909,26-08-2023,P93909,8367.28,Medical,FALSE,0
C93910,15-06-2023,P93910,6554.53,Medical,FALSE,0
C93911,22-05-2023,P93911,10519.36,Medical,FALSE,1
C93912,06-07-2023,P93912,11513.61,Vehicle,FALSE,0
C93913,04-06-2023,P93913,12836.44,Vehicle,TRUE,1
C93914,21-09-2023,P93914,19685.88,Home Damage,FALSE,0
C93915,28-03-2023,P93915,14267.12,Vehicle,FALSE,0
C93916,21-08-2023,P93916,9290.84,Vehicle,FALSE,0
C93917,05-11-2023,P93917,8796.54,Vehicle,FALSE,0
C93918,22-07-2023,P93918,14380.35,Vehicle,FALSE,0
C93919,13-05-2023,P93919,18262.32,Vehicle,FALSE,0
C93920,13-05-2023,P93920,12557.67,Vehicle,FALSE,0
C93921,04-12-2023,P93921,9056.54,Medical,TRUE,0
C93922,31-10-2023,P93922,10364.65,Home Damage,FALSE,1
C93923,04-09-2023,P93923,8797.82,Vehicle,FALSE,1
C93924,07-09-2023,P93924,12199.32,Vehicle,TRUE,1
C93925,31-08-2023,P93925,7940.44,Vehicle,FALSE,0
C93926,07-10-2023,P93926,12520.78,Vehicle,FALSE,0
C93927,20-07-2023,P93927,15588.69,Vehicle,FALSE,0
C93928,25-07-2023,P93928,11712.36,Vehicle,FALSE,0
C93929,25-10-2023,P93929,16134.66,Home Damage,TRUE,0
C93930,17-05-2023,P93930,5770.38,Medical,FALSE,0
C93931,16-07-2023,P93931,21755.21,Home Damage,FALSE,0
C93932,01-04-2023,P93932,5140.7,Medical,FALSE,0
C93933,08-08-2023,P93933,12482.23,Vehicle,FALSE,0
C93934,17-05-2023,P93934,27099.11,Home Damage,FALSE,0
C93935,29-11-2023,P93935,27746.4,Home Damage,FALSE,0
C93936,02-03-2023,P93936,4881.89,Vehicle,FALSE,0
C93937,05-12-2023,P93937,10911.48,Vehicle,FALSE,0
C93938,13-03-2023,P93938,9437.47,Vehicle,FALSE,0
C93939,07-11-2023,P93939,13365.11,Vehicle,TRUE,1
C93940,30-12-2023,P93940,8840.21,Medical,FALSE,0
C93941,08-10-2023,P93941,6260.19,Vehicle,FALSE,0
C93942,07-05-2023,P93942,6163.96,Vehicle,FALSE,0
C93943,18-07-2023,P93943,9879.23,Vehicle,FALSE,0
C93944,08-11-2023,P93944,6344.51,Vehicle,FALSE,0
C93945,10-10-2023,P93945,11351.49,Vehicle,FALSE,0
C93946,31-08-2023,P93946,7037.67,Medical,FALSE,0
C93947,31-05-2023,P93947,9722.57,Medical,FALSE,0
C93948,09-02-2023,P93948,10089.24,Vehicle,FALSE,0
C93949,27-02-2023,P93949,14845.24,Vehicle,FALSE,0
C93950,05-02-2023,P93950,25603.44,Home Damage,FALSE,0
C93951,10-09-2023,P93951,15992.21,Vehicle,FALSE,0
C93952,21-07-2023,P93952,14463.25,Vehicle,FALSE,0
C93953,27-08-2023,P93953,8036.87,Medical,FALSE,0
C93954,17-06-2023,P93954,14048.85,Vehicle,FALSE,0
C93955,21-04-2023,P93955,14181.81,Vehicle,FALSE,0
C93956,01-08-2023,P93956,19207.04,Home Damage,FALSE,0
C93957,16-06-2023,P93957,23000.57,Vehicle,FALSE,0
C93958,23-10-2023,P93958,5584.41,Medical,FALSE,1
C93959,12-10-2023,P93959,15559.42,Vehicle,FALSE,0
C93960,28-10-2023,P93960,6392.15,Vehicle,TRUE,1
C93961,31-12-2023,P93961,12918.38,Home Damage,FALSE,0
C93962,01-04-2023,P93962,26422.19,Home Damage,TRUE,0
C93963,03-02-2023,P93963,15002.67,Vehicle,FALSE,0
C93964,31-03-2023,P93964,16358.18,Home Damage,FALSE,0
C93965,15-01-2023,P93965,10973.78,Medical,FALSE,0
C93966,11-03-2023,P93966,16547.17,Vehicle,TRUE,1
C93967,05-08-2023,P93967,15219.73,Vehicle,FALSE,0
C93968,04-12-2023,P93968,13369.64,Vehicle,FALSE,0
C93969,12-03-2023,P93969,14046,Home Damage,FALSE,0
C93970,10-05-2023,P93970,11148.45,Medical,FALSE,0
C93971,20-12-2023,P93971,6561.1,Medical,FALSE,0
C93972,09-05-2023,P93972,16911.32,Home Damage,FALSE,0
C93973,01-05-2023,P93973,5457.16,Medical,FALSE,0
C93974,01-07-2023,P93974,11792.85,Medical,FALSE,0
C93975,05-05-2023,P93975,8236.37,Medical,FALSE,0
C93976,20-04-2023,P93976,11440.3,Vehicle,FALSE,0
C93977,22-08-2023,P93977,11611.23,Vehicle,FALSE,0
C93978,13-06-2023,P93978,10591.21,Vehicle,TRUE,0
C93979,28-01-2023,P93979,14720.36,Vehicle,TRUE,0
C93980,03-08-2023,P93980,10704.1,Vehicle,FALSE,0
C93981,13-04-2023,P93981,15711.39,Vehicle,FALSE,0
C93982,14-06-2023,P93982,23286.19,Home Damage,FALSE,0
C93983,28-02-2023,P93983,11907.61,Vehicle,FALSE,0
C93984,13-02-2023,P93984,16568.91,Home Damage,FALSE,0
C93985,20-05-2023,P93985,17274.85,Vehicle,FALSE,0
C93986,01-02-2023,P93986,4271.69,Medical,FALSE,1
C93987,06-09-2023,P93987,12158.85,Vehicle,FALSE,0
C93988,21-10-2023,P93988,11083.07,Vehicle,FALSE,0
C93989,31-01-2023,P93989,19762.72,Home Damage,TRUE,0
C93990,18-01-2023,P93990,8023.11,Medical,FALSE,0
C93991,06-06-2023,P93991,19197.07,Home Damage,FALSE,0
C93992,14-08-2023,P93992,18997.2,Home Damage,FALSE,0
C93993,03-11-2023,P93993,7737.77,Medical,FALSE,0
C93994,01-04-2023,P93994,20561.54,Home Damage,FALSE,0
C93995,15-11-2023,P93995,24075.99,Home Damage,FALSE,0
C93996,04-09-2023,P93996,10523.45,Vehicle,TRUE,0
C93997,03-12-2023,P93997,19190.45,Vehicle,TRUE,0
C93998,20-01-2023,P93998,12284.29,Vehicle,FALSE,0
C93999,08-06-2023,P93999,13840.86,Vehicle,FALSE,0
C94000,31-01-2023,P94000,16010.38,Vehicle,FALSE,0
C94001,05-07-2023,P94001,7850.32,Vehicle,FALSE,0
C94002,07-12-2023,P94002,11442.57,Vehicle,TRUE,1
C94003,12-08-2023,P94003,20352.32,Home Damage,FALSE,0
C94004,25-09-2023,P94004,20249.7,Home Damage,FALSE,0
C94005,12-02-2023,P94005,14320.8,Vehicle,TRUE,1
C94006,18-02-2023,P94006,20599.87,Home Damage,FALSE,1
C94007,29-12-2023,P94007,15728.53,Vehicle,TRUE,0
C94008,23-10-2023,P94008,6967.89,Vehicle,FALSE,0
C94009,17-07-2023,P94009,10337.99,Vehicle,FALSE,0
C94010,10-07-2023,P94010,9972.11,Vehicle,TRUE,1
C94011,18-08-2023,P94011,21161.11,Home Damage,FALSE,0
C94012,15-01-2023,P94012,7329,Medical,FALSE,0
C94013,12-12-2023,P94013,5528.3,Medical,FALSE,0
C94014,25-09-2023,P94014,10941.46,Home Damage,FALSE,0
C94015,21-08-2023,P94015,15595.87,Vehicle,FALSE,0
C94016,27-08-2023,P94016,18332.95,Home Damage,FALSE,0
C94017,03-06-2023,P94017,8925.94,Medical,FALSE,1
C94018,15-12-2023,P94018,18924.28,Home Damage,FALSE,0
C94019,18-03-2023,P94019,10022.71,Vehicle,FALSE,0
C94020,21-08-2023,P94020,19800.98,Home Damage,FALSE,0
C94021,20-06-2023,P94021,21222.68,Home Damage,FALSE,0
C94022,22-01-2023,P94022,9437.48,Vehicle,TRUE,1
C94023,23-08-2023,P94023,11499.39,Vehicle,TRUE,1
C94024,30-09-2023,P94024,9625.94,Vehicle,TRUE,0
C94025,25-01-2023,P94025,14322.81,Vehicle,FALSE,0
C94026,02-09-2023,P94026,13048.61,Vehicle,FALSE,0
C94027,22-11-2023,P94027,27230.14,Home Damage,FALSE,0
C94028,03-09-2023,P94028,14960.85,Vehicle,FALSE,0
C94029,06-02-2023,P94029,11085.26,Home Damage,FALSE,0
C94030,09-11-2023,P94030,11060.86,Medical,FALSE,0
C94031,21-12-2023,P94031,12765.3,Vehicle,FALSE,0
C94032,22-11-2023,P94032,11588.1,Vehicle,FALSE,0
C94033,05-10-2023,P94033,10788.83,Vehicle,TRUE,1
C94034,28-07-2023,P94034,14432.4,Vehicle,FALSE,0
C94035,04-01-2023,P94035,10345.9,Medical,FALSE,0
C94036,27-02-2023,P94036,14478.96,Vehicle,FALSE,0
C94037,21-06-2023,P94037,12126.92,Vehicle,FALSE,0
C94038,26-11-2023,P94038,21593.81,Home Damage,FALSE,0
C94039,30-09-2023,P94039,5427.38,Medical,FALSE,1
C94040,18-08-2023,P94040,12019.9,Vehicle,FALSE,0
C94041,26-05-2023,P94041,7862.47,Medical,FALSE,0
C94042,02-10-2023,P94042,18030.96,Vehicle,FALSE,0
C94043,08-12-2023,P94043,18293.39,Vehicle,FALSE,0
C94044,13-11-2023,P94044,8702.51,Medical,FALSE,0
C94045,26-02-2023,P94045,14969.29,Vehicle,FALSE,0
C94046,01-12-2023,P94046,24106.82,Home Damage,FALSE,1
C94047,27-10-2023,P94047,18939.17,Home Damage,FALSE,0
C94048,27-05-2023,P94048,18368.65,Home Damage,FALSE,0
C94049,06-02-2023,P94049,18099.49,Home Damage,FALSE,0
C94050,27-02-2023,P94050,11238.64,Vehicle,FALSE,0
C94051,25-09-2023,P94051,26315.54,Home Damage,FALSE,0
C94052,01-02-2023,P94052,9385.36,Vehicle,TRUE,1
C94053,30-03-2023,P94053,14724.93,Vehicle,FALSE,0
C94054,10-08-2023,P94054,6986.64,Medical,FALSE,0
C94055,20-02-2023,P94055,15066.28,Vehicle,TRUE,1
C94056,24-10-2023,P94056,3122.92,Medical,FALSE,0
C94057,12-07-2023,P94057,8863.19,Medical,FALSE,0
C94058,19-12-2023,P94058,11246.98,Vehicle,TRUE,1
C94059,02-03-2023,P94059,8662.68,Vehicle,TRUE,1
C94060,18-10-2023,P94060,17185.6,Home Damage,FALSE,0
C94061,26-03-2023,P94061,12878.51,Vehicle,FALSE,0
C94062,05-10-2023,P94062,24686.6,Home Damage,FALSE,1
C94063,09-02-2023,P94063,9072.36,Medical,TRUE,1
C94064,23-02-2023,P94064,9824.03,Home Damage,FALSE,0
C94065,14-06-2023,P94065,14510.51,Vehicle,FALSE,0
C94066,04-09-2023,P94066,7349.21,Vehicle,FALSE,1
C94067,12-10-2023,P94067,13520.18,Home Damage,FALSE,0
C94068,04-12-2023,P94068,10171.56,Medical,FALSE,0
C94069,12-01-2023,P94069,15096.61,Vehicle,TRUE,1
C94070,09-02-2023,P94070,11862.5,Medical,TRUE,0
C94071,30-01-2023,P94071,12088.36,Vehicle,FALSE,0
C94072,16-11-2023,P94072,8029.02,Medical,FALSE,0
C94073,24-10-2023,P94073,12940.97,Vehicle,FALSE,0
C94074,01-12-2023,P94074,6383.68,Vehicle,FALSE,0
C94075,15-08-2023,P94075,7655.83,Medical,FALSE,0
C94076,30-10-2023,P94076,9110.03,Vehicle,FALSE,0
C94077,08-08-2023,P94077,28063.63,Home Damage,FALSE,0
C94078,17-09-2023,P94078,6474.03,Medical,FALSE,0
C94079,04-04-2023,P94079,13889.64,Vehicle,FALSE,0
C94080,09-11-2023,P94080,10717.04,Vehicle,FALSE,0
C94081,30-08-2023,P94081,11865.84,Vehicle,FALSE,0
C94082,07-08-2023,P94082,8971.36,Medical,FALSE,0
C94083,16-01-2023,P94083,9061,Vehicle,FALSE,0
C94084,18-12-2023,P94084,4921.93,Vehicle,FALSE,0
C94085,07-11-2023,P94085,17828.73,Vehicle,FALSE,0
C94086,27-05-2023,P94086,13072.23,Vehicle,FALSE,0
C94087,26-05-2023,P94087,17117.86,Home Damage,FALSE,0
C94088,06-08-2023,P94088,16021.59,Vehicle,FALSE,0
C94089,31-05-2023,P94089,15930.37,Vehicle,FALSE,0
C94090,11-01-2023,P94090,9350.88,Vehicle,FALSE,0
C94091,07-12-2023,P94091,7294.13,Medical,FALSE,0
C94092,28-10-2023,P94092,21264.31,Home Damage,FALSE,0
C94093,08-02-2023,P94093,12461.13,Vehicle,FALSE,0
C94094,20-03-2023,P94094,13060.84,Vehicle,TRUE,1
C94095,01-06-2023,P94095,10322.2,Vehicle,FALSE,0
C94096,19-10-2023,P94096,11253.8,Home Damage,FALSE,0
C94097,19-12-2023,P94097,11806.61,Vehicle,FALSE,0
C94098,30-12-2023,P94098,7771.55,Medical,FALSE,1
C94099,04-01-2023,P94099,8865.45,Vehicle,FALSE,0
C94100,12-07-2023,P94100,6771.24,Medical,FALSE,0
C94101,12-04-2023,P94101,21498.51,Home Damage,FALSE,0
C94102,03-07-2023,P94102,20762.47,Home Damage,TRUE,0
C94103,26-03-2023,P94103,24855.65,Home Damage,TRUE,1
C94104,02-06-2023,P94104,12940.97,Vehicle,FALSE,0
C94105,07-09-2023,P94105,8890.29,Medical,TRUE,0
C94106,19-02-2023,P94106,23034.83,Home Damage,TRUE,1
C94107,14-12-2023,P94107,10206.12,Vehicle,FALSE,0
C94108,21-02-2023,P94108,8993.4,Medical,FALSE,1
C94109,19-09-2023,P94109,7461.64,Medical,FALSE,0
C94110,29-10-2023,P94110,8396.32,Medical,FALSE,0
C94111,17-07-2023,P94111,28084.61,Home Damage,FALSE,0
C94112,02-08-2023,P94112,7474.75,Medical,FALSE,0
C94113,28-09-2023,P94113,24284.83,Home Damage,FALSE,0
C94114,28-04-2023,P94114,6338.69,Medical,FALSE,0
C94115,16-10-2023,P94115,12579.61,Vehicle,TRUE,0
C94116,03-12-2023,P94116,13729.77,Vehicle,FALSE,0
C94117,14-10-2023,P94117,25338.56,Home Damage,FALSE,0
C94118,03-02-2023,P94118,13743.26,Vehicle,FALSE,0
C94119,01-02-2023,P94119,15261.21,Vehicle,FALSE,0
C94120,23-01-2023,P94120,7607.36,Medical,FALSE,0
C94121,12-04-2023,P94121,18016.3,Home Damage,FALSE,0
C94122,10-03-2023,P94122,11064.71,Vehicle,FALSE,0
C94123,09-02-2023,P94123,21772.16,Home Damage,FALSE,0
C94124,31-01-2023,P94124,8772.46,Vehicle,FALSE,0
C94125,25-12-2023,P94125,15225.63,Vehicle,FALSE,0
C94126,25-10-2023,P94126,11310.02,Vehicle,FALSE,0
C94127,27-09-2023,P94127,23649.37,Home Damage,FALSE,0
C94128,27-11-2023,P94128,10029.83,Vehicle,FALSE,0
C94129,07-07-2023,P94129,8166.76,Home Damage,FALSE,0
C94130,25-04-2023,P94130,22803.39,Home Damage,FALSE,0
C94131,13-08-2023,P94131,21072.03,Home Damage,FALSE,0
C94132,31-03-2023,P94132,20572.49,Home Damage,FALSE,1
C94133,02-01-2023,P94133,11985.9,Vehicle,FALSE,0
C94134,04-02-2023,P94134,15109.28,Vehicle,FALSE,0
C94135,27-01-2023,P94135,14316.71,Vehicle,TRUE,0
C94136,13-05-2023,P94136,13234.5,Vehicle,FALSE,0
C94137,16-03-2023,P94137,14823.41,Vehicle,FALSE,0
C94138,19-08-2023,P94138,8178.58,Vehicle,FALSE,0
C94139,02-04-2023,P94139,13626.88,Vehicle,FALSE,0
C94140,12-12-2023,P94140,16600.48,Vehicle,FALSE,0
C94141,10-12-2023,P94141,19739.05,Home Damage,FALSE,0
C94142,15-07-2023,P94142,15986.43,Home Damage,FALSE,0
C94143,29-07-2023,P94143,17897.36,Home Damage,FALSE,0
C94144,29-04-2023,P94144,5634.78,Medical,TRUE,0
C94145,03-12-2023,P94145,26742.61,Home Damage,FALSE,0
C94146,21-06-2023,P94146,10502.74,Vehicle,FALSE,0
C94147,16-01-2023,P94147,7022.59,Medical,FALSE,0
C94148,27-04-2023,P94148,14944.08,Vehicle,FALSE,0
C94149,25-10-2023,P94149,16069.3,Home Damage,FALSE,0
C94150,09-07-2023,P94150,14494.85,Vehicle,FALSE,0
C94151,17-04-2023,P94151,27825.89,Home Damage,FALSE,0
C94152,05-06-2023,P94152,22042.15,Home Damage,FALSE,0
C94153,24-10-2023,P94153,12060.26,Vehicle,FALSE,0
C94154,16-01-2023,P94154,12780.89,Vehicle,FALSE,0
C94155,06-11-2023,P94155,11037.23,Vehicle,FALSE,0
C94156,29-01-2023,P94156,11954.33,Medical,FALSE,0
C94157,19-07-2023,P94157,5716.15,Vehicle,FALSE,0
C94158,13-07-2023,P94158,7936.52,Medical,FALSE,0
C94159,26-08-2023,P94159,19061.27,Home Damage,TRUE,0
C94160,01-06-2023,P94160,13949.11,Vehicle,FALSE,0
C94161,24-10-2023,P94161,8351.2,Medical,FALSE,0
C94162,04-03-2023,P94162,32168.28,Home Damage,FALSE,0
C94163,08-11-2023,P94163,6864.66,Medical,FALSE,0
C94164,27-09-2023,P94164,10599.67,Medical,TRUE,1
C94165,06-05-2023,P94165,7226.41,Vehicle,FALSE,0
C94166,21-06-2023,P94166,11516.57,Vehicle,FALSE,0
C94167,20-06-2023,P94167,11212.88,Vehicle,FALSE,0
C94168,09-05-2023,P94168,10900.54,Vehicle,FALSE,0
C94169,19-12-2023,P94169,8399.14,Medical,FALSE,0
C94170,08-05-2023,P94170,20785.93,Home Damage,FALSE,0
C94171,19-05-2023,P94171,13967.2,Vehicle,FALSE,0
C94172,28-05-2023,P94172,11226.15,Vehicle,FALSE,0
C94173,06-09-2023,P94173,6987.31,Medical,FALSE,0
C94174,20-03-2023,P94174,9737.32,Vehicle,FALSE,0
C94175,08-08-2023,P94175,27455.81,Home Damage,FALSE,0
C94176,28-03-2023,P94176,14883.78,Vehicle,FALSE,0
C94177,25-11-2023,P94177,11669.53,Vehicle,FALSE,1
C94178,27-04-2023,P94178,19259.71,Home Damage,FALSE,0
C94179,25-05-2023,P94179,13728.04,Vehicle,FALSE,0
C94180,16-04-2023,P94180,19919.2,Vehicle,TRUE,1
C94181,20-03-2023,P94181,27448.04,Home Damage,FALSE,1
C94182,24-08-2023,P94182,11427.33,Vehicle,FALSE,1
C94183,23-06-2023,P94183,9448.19,Medical,FALSE,0
C94184,16-04-2023,P94184,11863.85,Vehicle,FALSE,0
C94185,04-11-2023,P94185,9470.48,Vehicle,FALSE,0
C94186,07-04-2023,P94186,10977.79,Medical,FALSE,0
C94187,02-12-2023,P94187,8440.09,Vehicle,TRUE,0
C94188,05-02-2023,P94188,9532.11,Vehicle,FALSE,0
C94189,11-04-2023,P94189,16782.42,Vehicle,FALSE,1
C94190,27-12-2023,P94190,15536.88,Vehicle,FALSE,0
C94191,18-02-2023,P94191,12114.63,Vehicle,FALSE,0
C94192,04-08-2023,P94192,12378.37,Vehicle,FALSE,0
